,precision,recall,f1-score,support
42,0.6,0.75,0.6666666666666665,16.0
43,0.0,0.0,0.0,13.0
44,0.53125,0.8095238095238095,0.6415094339622642,21.0
45,0.8,0.9032258064516129,0.8484848484848486,31.0
46,0.25,0.3333333333333333,0.28571428571428575,3.0
47,0.5340314136125655,0.7611940298507462,0.6276923076923078,134.0
48,0.64,0.8571428571428571,0.732824427480916,56.0
49,0.5714285714285714,0.4444444444444444,0.5,9.0
50,0.4020618556701031,0.5342465753424658,0.45882352941176474,73.0
51,0.0,0.0,0.0,4.0
52,0.9777777777777777,0.88,0.9263157894736842,50.0
53,0.7708333333333334,0.9736842105263158,0.8604651162790697,38.0
54,0.6666666666666666,0.6666666666666666,0.6666666666666666,15.0
55,1.0,0.6666666666666666,0.8,3.0
56,1.0,0.375,0.5454545454545454,8.0
57,0.3,0.5,0.37499999999999994,6.0
58,0.0,0.0,0.0,1.0
59,0.4,1.0,0.5714285714285715,4.0
60,0.0,0.0,0.0,5.0
61,1.0,1.0,1.0,3.0
62,0.6,1.0,0.7499999999999999,3.0
63,1.0,0.8,0.888888888888889,15.0
64,1.0,0.8,0.888888888888889,5.0
65,0.0,0.0,0.0,1.0
66,1.0,1.0,1.0,3.0
